"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
701,"Eden Hazard",14,530,2,1.33547183871269,2,0.742376428097486,9,6,0,0,"F M S","Real Madrid",2,1.33547183871269,2.66365701518953,1.02676748856902,2020
2245,"Raphael Varane",31,2718,2,2.72803605161607,0,0.170376700814813,18,4,2,0,"D","Real Madrid",2,2.72803605161607,9.33038146421313,9.13758784160018,2020
2246,"Sergio Ramos",15,1280,2,3.95098036713898,0,0.404448121786118,17,4,3,0,"D","Real Madrid",0,2.46442514844239,9.0602156855166,7.2166502289474,2020
2253,"Lucas Vázquez",24,1860,2,1.99453149922192,5,4.36261021532118,21,44,3,0,"D F M S","Real Madrid",2,1.99453149922192,11.2671240866184,7.67897131294012,2020
2418,"Álvaro Odriozola",13,828,2,0.709992602467537,0,0.57228229381144,3,8,0,0,"D S","Real Madrid",2,0.709992602467537,1.99043521657586,1.00142367556691,2020
2247,"Nacho",24,1998,1,1.30109251663089,0,0.213862910866737,11,4,8,0,"D S","Real Madrid",1,1.30109251663089,5.98928788863122,5.80645144544542,2020
5110,"Mariano",16,497,1,1.8230151142925,0,0.134896159172058,15,2,0,0,"F S","Real Madrid",1,1.8230151142925,2.2146287728101,0.433113323524594,2020
6233,"Ferland Mendy",26,2205,1,0.841043562628329,0,0.904470305889845,12,18,3,0,"D M S","Real Madrid",1,0.841043562628329,10.1136289127171,9.28725624457002,2020
7829,"Eder Militão",14,1131,1,0.881279122084379,0,0,12,0,3,1,"D S","Real Madrid",1,0.881279122084379,1.84641036391258,1.82740516215563,2020
8015,"Rodrygo",22,972,1,1.88940078951418,6,3.21104413643479,25,19,0,0,"F M S","Real Madrid",1,1.88940078951418,7.3264528773725,4.12522532232106,2020
680,"Thibaut Courtois",38,3420,0,0,0,0,0,0,0,0,"GK","Real Madrid",0,0,5.20689126290381,5.20689126290381,2020
2252,"Borja Mayoral",2,19,0,0,0,0,0,0,0,0,"S","Real Madrid",0,0,0.473838120698929,0.473838120698929,2020
2255,"Isco",25,890,0,1.62035220488906,2,1.46895356848836,20,19,1,0,"F M S","Real Madrid",0,1.62035220488906,6.94194879755378,5.34688099846244,2020
2257,"Marcelo",16,1053,0,0.499316847883165,2,1.9270097091794,12,16,3,0,"D S","Real Madrid",0,0.499316847883165,5.89299588650465,5.26883623376489,2020
2260,"Daniel Carvajal",13,950,0,0.513007812201977,2,0.957337712869048,9,9,5,0,"D S","Real Madrid",0,0.513007812201977,6.68094823136926,5.59010211750865,2020
2517,"Martin Odegaard",7,230,0,0.178914539515972,0,0.372611932456493,3,5,0,0,"M S","Real Madrid",0,0.178914539515972,0.670693285763264,0.168261613696814,2020
6228,"Luka Jovic",4,145,0,0.866251990199089,0,0.126332188025117,6,2,0,0,"F S","Real Madrid",0,0.866251990199089,0.899463586509228,0.0758497640490532,2020
6637,"Hugo Duro",2,52,0,0.0139566697180271,0,0.0799287632107735,1,1,0,0,"S","Real Madrid",0,0.0139566697180271,0.0916119813919067,0.0116832163184881,2020
8513,"Miguel Gutiérrez",6,313,0,0,1,0.292668737471104,0,4,0,0,"D S","Real Madrid",0,0,0.763631291687489,0.696678049862385,2020
8862,"Sergio Arribas",8,123,0,0.0279044378548861,0,0.0507846437394619,1,1,1,0,"S","Real Madrid",0,0.0279044378548861,1.23213413543999,1.15344507992268,2020
