"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
4765,"Loïck Landre",20,1627,1,2.15040231496096,0,0.0156412310898304,9,1,2,1,"D","Nimes",1,2.15040231496096,5.66689903847873,5.44810731522739,2020
4904,"Adrián Cubas",27,2270,1,0.350210530683398,0,0.522525873966515,11,10,4,1,"M","Nimes",1,0.350210530683398,5.705083752051,5.41924170218408,2020
7776,"Kévin Denkey",10,526,1,1.8095888318494,1,0.703167788684368,18,6,3,0,"F S","Nimes",1,1.8095888318494,2.32352031394839,0.119071900844574,2020
7913,"Lamine Fomba",32,2176,1,2.77852976322174,1,1.01166893728077,24,18,8,0,"M S","Nimes",1,2.77852976322174,6.23622914776206,3.83689223788679,2020
3373,"Pablo Martinez",7,545,0,0,1,0.0244957264512777,0,2,1,0,"D S","Nimes",0,0,0.441147545352578,0.416651817038655,2020
3512,"Nolan Roux",19,646,0,0.37290018144995,0,0.567125616595149,10,4,2,0,"F S","Nimes",0,0.37290018144995,1.22118422668427,0.385895533487201,2020
5614,"Baptiste Reynet",38,3420,0,0.0606605922803283,0,0.276545105502009,2,3,3,0,"GK","Nimes",0,0.0606605922803283,2.21590705402195,1.93936194851995,2020
5650,"Patrick Burner",22,1297,0,0.228873927146196,0,0.369668713770807,6,10,0,0,"D S","Nimes",0,0.228873927146196,2.74195539299399,2.21642424166203,2020
5760,"Sami Benamar",1,6,0,0,0,0,0,0,0,0,"S","Nimes",0,0,0,0,2020
6860,"Sofiane Alakouch",22,1530,0,0.195848085917532,2,1.41683902777731,5,5,4,0,"D S","Nimes",0,0.195848085917532,3.11640196293592,1.74073211848736,2020
6861,"Anthony Briancon",16,1220,0,0.393227876164019,0,0.144370629452169,5,4,4,0,"D S","Nimes",0,0.393227876164019,3.58141642808914,3.41693942993879,2020
6862,"Florian Miguel",21,1535,0,1.27787527814507,0,0.0592161379754543,8,1,2,2,"D S","Nimes",0,1.27787527814507,2.99482014030218,2.88612023368478,2020
6867,"Clement Depres",1,13,0,0,0,0,0,0,0,0,"S","Nimes",0,0,0,0,2020
6868,"Gaetan Paquiez",16,1046,0,0.0801345724612474,0,0.149839922785759,5,4,1,0,"D S","Nimes",0,0.0801345724612474,2.37665846198797,2.26685125380754,2020
7157,"Lucas Buades",2,20,0,0,0,0,0,0,0,0,"S","Nimes",0,0,0,0,2020
7527,"Kelyan Guessoum",15,1129,0,0.366712480783463,0,0.129643008112907,6,1,2,0,"D M S","Nimes",0,0.366712480783463,1.45127247087657,1.45127247087657,2020
7557,"Yassin Benrahou",23,1251,0,0.806950118392706,0,2.84611128084362,18,24,2,0,"F M S","Nimes",0,0.806950118392706,3.50123327411711,2.30233908537775,2020
7774,"Haris Duljevic",20,760,0,0.762002208270133,2,1.40474611707032,15,13,1,0,"F M S","Nimes",0,0.762002208270133,2.61551678646356,0.50073716789484,2020
7852,"Sidy Sarr",9,471,0,0.233788624405861,0,0.464926090091467,9,3,1,0,"M S","Nimes",0,0.233788624405861,2.07740511372685,1.58466677181423,2020
8024,"Antoine Valerio",1,71,0,0,0,0.124159209430218,0,2,0,0,"M","Nimes",0,0,0.107623904943466,0.107623904943466,2020
8783,"Marco Ludivin Majouga",7,85,0,0.144165759906173,0,0.414251327514648,5,3,0,0,"S","Nimes",0,0.144165759906173,0.728175463154912,0.207189526408911,2020
8784,"Nassim Chadli",3,28,0,0,0,0,0,0,0,0,"S","Nimes",0,0,0,0,2020
8983,"Karim Aribi",13,269,0,0.702434055507183,0,0.106717905029655,8,2,0,0,"F S","Nimes",0,0.702434055507183,0.831667585298419,0.083465239033103,2020
9207,"Adilson Malanda",1,16,0,0,0,0,0,0,0,0,"S","Nimes",0,0,0,0,2020
9333,"Naomichi Ueda",9,711,0,0.141821928322315,0,0.30934764444828,2,5,0,0,"D S","Nimes",0,0.141821928322315,1.7911632116884,1.64621320925653,2020
9515,"Mahamadou Doucouré",3,40,0,0,0,0,0,0,0,0,"S","Nimes",0,0,0.0615021921694279,0.0615021921694279,2020
